type, degree, size, action, cmp_count, swaps_count, cpu_cycles
vector,12,700,pop, 39,4,765
vector,12,700,insert, 1,0,90
vector,12,700,sort, 21641,2358,344592
vector,12,700,build, 835,57,15336
vector,12,700,pop, 39,4,873
vector,12,700,insert, 1,0,99
vector,12,700,sort, 21575,2352,346581
vector,12,700,build, 835,61,15345
vector,12,700,pop, 39,4,936
vector,12,700,insert, 1,0,90
vector,12,700,sort, 21709,2369,343278
vector,12,700,build, 835,60,15507
vector,12,700,pop, 39,4,792
vector,12,700,insert, 1,0,99
vector,12,700,sort, 21344,2347,379791
vector,12,700,build, 835,59,15597
vector,12,700,pop, 39,4,873
vector,12,700,insert, 1,0,108
vector,12,700,sort, 21381,2340,360927
vector,12,700,build, 835,62,15822
vector,12,700,pop, 39,4,765
vector,12,700,insert, 1,0,90
vector,12,700,sort, 21711,2364,361912
vector,12,700,build, 835,62,15957
vector,12,700,pop, 39,4,675
vector,12,700,insert, 1,0,108
vector,12,700,sort, 21447,2344,340398
vector,12,700,build, 835,58,15525
vector,12,700,pop, 39,4,864
vector,12,700,insert, 2,1,189
vector,12,700,sort, 21596,2351,341784
vector,12,700,build, 835,62,15579
vector,12,700,pop, 39,4,774
vector,12,700,insert, 1,0,99
vector,12,700,sort, 21598,2358,342504
vector,12,700,build, 835,59,14364
vector,12,700,pop, 26,3,594
vector,12,700,insert, 1,0,108
vector,12,700,sort, 21280,2324,339885
vector,12,700,build, 835,62,15327
vector,12,700,pop, 39,4,864
vector,12,700,insert, 1,0,108
vector,12,700,sort, 21453,2343,338994
vector,12,700,build, 835,62,15030
vector,12,700,pop, 26,3,594
vector,12,700,insert, 1,0,99
vector,12,700,sort, 21386,2332,335187
vector,12,700,build, 835,62,15678
vector,12,700,pop, 39,4,873
vector,12,700,insert, 2,1,180
vector,12,700,sort, 21253,2327,336708
vector,12,700,build, 822,59,14661
vector,12,700,pop, 39,4,792
vector,12,700,insert, 2,1,198
vector,12,700,sort, 21270,2329,343242
vector,12,700,build, 835,61,15444
vector,12,700,pop, 26,3,513
vector,12,700,insert, 1,0,99
vector,12,700,sort, 21585,2356,378558
vector,12,800,build, 956,67,16965
vector,12,800,pop, 39,4,846
vector,12,800,insert, 1,0,99
vector,12,800,sort, 25199,2727,399618
vector,12,800,build, 950,67,17172
vector,12,800,pop, 26,3,612
vector,12,800,insert, 1,0,108
vector,12,800,sort, 25059,2722,487494
vector,12,800,build, 943,67,16866
vector,12,800,pop, 39,4,819
vector,12,800,insert, 1,0,90
vector,12,800,sort, 24899,2714,392841
vector,12,800,build, 956,70,18063
vector,12,800,pop, 39,4,801
vector,12,800,insert, 1,0,99
vector,12,800,sort, 25192,2726,396198
vector,12,800,build, 956,68,16902
vector,12,800,pop, 39,4,738
vector,12,800,insert, 2,1,207
vector,12,800,sort, 24971,2708,401661
vector,12,800,build, 956,66,17217
vector,12,800,pop, 39,4,819
vector,12,800,insert, 1,0,99
vector,12,800,sort, 25265,2740,394902
vector,12,800,build, 950,66,17199
vector,12,800,pop, 32,4,819
vector,12,800,insert, 1,0,108
vector,12,800,sort, 25159,2725,397548
vector,12,800,build, 956,70,17721
vector,12,800,pop, 39,4,837
vector,12,800,insert, 1,0,108
vector,12,800,sort, 25088,2718,481284
vector,12,800,build, 950,69,17307
vector,12,800,pop, 39,4,864
vector,12,800,insert, 2,1,189
vector,12,800,sort, 25286,2742,400392
vector,12,800,build, 956,68,16794
vector,12,800,pop, 39,3,702
vector,12,800,insert, 1,0,108
vector,12,800,sort, 25115,2729,396090
vector,12,800,build, 956,71,17001
vector,12,800,pop, 39,4,810
vector,12,800,insert, 1,0,72
vector,12,800,sort, 25183,2723,393399
vector,12,800,build, 943,67,17280
vector,12,800,pop, 39,4,810
vector,12,800,insert, 1,0,117
vector,12,800,sort, 24999,2711,397008
vector,12,800,build, 956,71,17172
vector,12,800,pop, 39,4,810
vector,12,800,insert, 1,0,63
vector,12,800,sort, 25281,2735,401922
vector,12,800,build, 956,70,17343
vector,12,800,pop, 39,4,792
vector,12,800,insert, 1,0,63
vector,12,800,sort, 25041,2708,394623
vector,12,800,build, 956,72,17460
vector,12,800,pop, 39,4,792
vector,12,800,insert, 1,0,108
vector,12,800,sort, 25160,2732,434061
vector,12,800,build, 956,72,17496
vector,12,800,pop, 39,4,855
vector,12,800,insert, 1,0,108
vector,12,800,sort, 25020,2718,395208
vector,12,800,build, 956,71,17271
vector,12,800,pop, 39,4,630
vector,12,800,insert, 2,1,171
vector,12,800,sort, 24948,2699,391401
vector,12,800,build, 956,70,17775
vector,12,800,pop, 39,4,810
vector,12,800,insert, 1,0,108
vector,12,800,sort, 24873,2705,414378
vector,12,800,build, 956,68,16884
vector,12,800,pop, 39,4,873
vector,12,800,insert, 1,0,81
vector,12,800,sort, 25124,2727,398529
vector,12,800,build, 956,67,16497
vector,12,800,pop, 39,4,837
vector,12,800,insert, 1,0,108
vector,12,800,sort, 25244,2722,399105
vector,12,800,build, 956,71,17640
vector,12,800,pop, 39,4,765
vector,12,800,insert, 1,0,81
vector,12,800,sort, 25193,2728,399213
vector,12,800,build, 956,72,17730
vector,12,800,pop, 39,4,846
vector,12,800,insert, 1,0,63
vector,12,800,sort, 25026,2721,399231
vector,12,800,build, 956,67,17955
vector,12,800,pop, 39,4,837
vector,12,800,insert, 1,0,81
vector,12,800,sort, 25145,2715,404955
vector,12,800,build, 956,69,17613
vector,12,800,pop, 39,4,801
vector,12,800,insert, 1,0,108
vector,12,800,sort, 25048,2720,396459
vector,12,800,build, 930,67,16281
vector,12,800,pop, 39,4,711
vector,12,800,insert, 1,0,99
vector,12,800,sort, 24989,2709,416992
vector,12,800,build, 956,68,16875
vector,12,800,pop, 39,4,729
vector,12,800,insert, 1,0,117
vector,12,800,sort, 25155,2725,397917
vector,12,800,build, 943,67,17109
vector,12,800,pop, 39,4,819
vector,12,800,insert, 1,0,81
vector,12,800,sort, 25134,2714,389727
vector,12,800,build, 956,70,17037
vector,12,800,pop, 39,4,945
vector,12,800,insert, 1,0,108
vector,12,800,sort, 25150,2725,395154
vector,12,800,build, 956,69,17226
vector,12,800,pop, 26,3,630
vector,12,800,insert, 2,1,198
vector,12,800,sort, 25266,2733,396738
vector,12,800,build, 943,69,17415
vector,12,800,pop, 39,4,783
vector,12,800,insert, 1,0,108
vector,12,800,sort, 25181,2726,399393
vector,12,800,build, 944,72,17820
vector,12,800,pop, 39,4,801
vector,12,800,insert, 1,0,108
vector,12,800,sort, 25050,2709,392211
vector,12,800,build, 956,71,17739
vector,12,800,pop, 39,4,855
vector,12,800,insert, 1,0,108
vector,12,800,sort, 25137,2724,402480
vector,12,800,build, 956,62,17154
vector,12,800,pop, 39,4,729
vector,12,800,insert, 1,0,108
vector,12,800,sort, 25166,2728,465255
vector,12,800,build, 956,70,17325
vector,12,800,pop, 39,4,792
vector,12,800,insert, 1,0,108
vector,12,800,sort, 25126,2725,404964
vector,12,800,build, 950,69,16965
vector,12,800,pop, 39,4,828
vector,12,800,insert, 1,0,81
vector,12,800,sort, 25131,2723,395739
vector,12,800,build, 956,68,16920
vector,12,800,pop, 39,4,810
vector,12,800,insert, 1,0,54
vector,12,800,sort, 25077,2710,393039
vector,12,800,build, 956,68,17640
vector,12,800,pop, 39,4,945
vector,12,800,insert, 1,0,117
vector,12,800,sort, 25164,2717,399411
vector,12,800,build, 950,66,16479
vector,12,800,pop, 39,3,684
vector,12,800,insert, 1,0,108
vector,12,800,sort, 25188,2729,397377
vector,12,800,build, 956,71,17244
vector,12,800,pop, 39,4,765
vector,12,800,insert, 1,0,72
vector,12,800,sort, 25293,2735,398898
vector,12,800,build, 956,72,17784
vector,12,800,pop, 26,3,630
vector,12,800,insert, 2,1,144
vector,12,800,sort, 25011,2700,389772
vector,12,800,build, 956,69,16893
vector,12,800,pop, 39,4,864
vector,12,800,insert, 1,0,108
vector,12,800,sort, 25095,2718,399753
vector,12,800,build, 943,71,17460
vector,12,800,pop, 39,4,756
vector,12,800,insert, 1,0,108
vector,12,800,sort, 25190,2713,397368
vector,12,800,build, 956,72,17064
vector,12,800,pop, 39,4,837
vector,12,800,insert, 2,1,207
vector,12,800,sort, 25068,2715,398115
vector,12,800,build, 943,64,17271
vector,12,800,pop, 39,4,819
vector,12,800,insert, 1,0,108
vector,12,800,sort, 25183,2732,399303
vector,12,800,build, 956,67,17019
vector,12,800,pop, 39,4,855
vector,12,800,insert, 1,0,63
vector,12,800,sort, 24891,2700,391113
vector,12,800,build, 950,70,17397
vector,12,800,pop, 39,4,801
vector,12,800,insert, 1,0,81
vector,12,800,sort, 25300,2734,394749
vector,12,800,build, 956,67,18495
vector,12,800,pop, 39,4,909
vector,12,800,insert, 1,0,81
vector,12,800,sort, 25244,2715,401805
vector,12,800,build, 956,67,17073
vector,12,800,pop, 39,4,810
vector,12,800,insert, 1,0,81
vector,12,800,sort, 24954,2704,394128
vector,12,800,build, 956,68,17037
vector,12,800,pop, 39,4,864
vector,12,800,insert, 1,0,72
vector,12,800,sort, 25039,2716,395370
vector,12,800,build, 956,68,16650
vector,12,800,pop, 39,4,846
vector,12,800,insert, 2,1,225
vector,12,800,sort, 25060,2722,395046
vector,12,800,build, 956,69,17298
vector,12,800,pop, 39,4,729
vector,12,800,insert, 1,0,108
vector,12,800,sort, 25058,2716,394056
vector,12,800,build, 956,68,17532
vector,12,800,pop, 39,4,810
vector,12,800,insert, 1,0,99
vector,12,800,sort, 25096,2727,396423
vector,12,800,build, 950,70,17406
vector,12,800,pop, 39,4,810
vector,12,800,insert, 1,0,81
vector,12,800,sort, 25193,2728,400410
vector,12,800,build, 943,63,16704
vector,12,800,pop, 39,4,819
vector,12,800,insert, 1,0,108
vector,12,800,sort, 25020,2711,396945
vector,12,800,build, 930,65,16353
vector,12,800,pop, 39,4,747
vector,12,800,insert, 1,0,63
vector,12,800,sort, 25256,2734,394371
vector,12,800,build, 950,66,17874
vector,12,800,pop, 39,4,774
vector,12,800,insert, 1,0,108
vector,12,800,sort, 25030,2727,395865
vector,12,800,build, 943,69,17199
vector,12,800,pop, 39,4,846
vector,12,800,insert, 1,0,108
vector,12,800,sort, 25127,2719,396720
vector,12,800,build, 956,68,17325
vector,12,800,pop, 39,4,747
vector,12,800,insert, 2,1,180
vector,12,800,sort, 25297,2740,402885
vector,12,800,build, 956,69,17181
vector,12,800,pop, 39,4,918
vector,12,800,insert, 1,0,72
vector,12,800,sort, 24783,2692,394164
vector,12,800,build, 956,71,17820
vector,12,800,pop, 39,4,810
vector,12,800,insert, 1,0,99
vector,12,800,sort, 25070,2723,396081
vector,12,800,build, 956,68,17730
vector,12,800,pop, 39,4,792
vector,12,800,insert, 1,0,81
vector,12,800,sort, 25130,2724,396684
vector,12,800,build, 943,67,17496
vector,12,800,pop, 39,4,729
vector,12,800,insert, 1,0,99
vector,12,800,sort, 25031,2715,398646
vector,12,800,build, 950,67,16695
vector,12,800,pop, 39,4,792
vector,12,800,insert, 1,0,81
vector,12,800,sort, 24998,2704,393561
vector,12,800,build, 956,71,17244
vector,12,800,pop, 39,4,837
vector,12,800,insert, 1,0,108
vector,12,800,sort, 25238,2727,395046
vector,12,800,build, 956,71,17478
vector,12,800,pop, 39,4,855
vector,12,800,insert, 2,1,189
vector,12,800,sort, 25016,2713,394857
vector,12,800,build, 956,69,17505
vector,12,800,pop, 39,4,1098
vector,12,800,insert, 2,1,225
vector,12,800,sort, 25218,2721,398664
vector,12,800,build, 943,66,16551
vector,12,800,pop, 39,4,711
vector,12,800,insert, 2,1,198
vector,12,800,sort, 25315,2726,400860
vector,12,800,build, 943,69,16587
vector,12,800,pop, 26,3,603
vector,12,800,insert, 1,0,108
vector,12,800,sort, 25172,2727,403974
vector,12,800,build, 956,70,17973
vector,12,800,pop, 39,4,792
vector,12,800,insert, 1,0,108
vector,12,800,sort, 25094,2717,396360
vector,12,800,build, 956,71,17910
vector,12,800,pop, 39,4,891
vector,12,800,insert, 2,1,135
vector,12,800,sort, 25156,2724,401679
vector,12,800,build, 956,66,16641
vector,12,800,pop, 26,3,675
vector,12,800,insert, 1,0,108
vector,12,800,sort, 25226,2733,394308
vector,12,800,build, 943,70,17658
vector,12,800,pop, 39,4,864
vector,12,800,insert, 1,0,63
vector,12,800,sort, 24998,2709,395748
vector,12,800,build, 956,70,17325
vector,12,800,pop, 39,4,801
vector,12,800,insert, 1,0,108
vector,12,800,sort, 25189,2731,391158
vector,12,800,build, 956,70,17244
vector,12,800,pop, 39,4,882
vector,12,800,insert, 1,0,108
vector,12,800,sort, 24963,2702,398196
vector,12,800,build, 937,69,16929
vector,12,800,pop, 39,4,765
vector,12,800,insert, 1,0,108
vector,12,800,sort, 25207,2727,397755
vector,12,800,build, 956,68,16938
vector,12,800,pop, 39,4,828
vector,12,800,insert, 1,0,108
vector,12,800,sort, 25228,2731,401355
vector,12,800,build, 956,68,17514
vector,12,800,pop, 39,4,945
vector,12,800,insert, 1,0,108
vector,12,800,sort, 25191,2729,400626
vector,12,800,build, 956,65,17559
vector,12,800,pop, 39,4,801
vector,12,800,insert, 1,0,117
vector,12,800,sort, 25235,2738,398988
vector,12,800,build, 956,66,18009
vector,12,800,pop, 39,4,837
vector,12,800,insert, 1,0,117
vector,12,800,sort, 25292,2737,398817
vector,12,800,build, 950,71,16470
vector,12,800,pop, 39,4,819
vector,12,800,insert, 1,0,108
vector,12,800,sort, 24941,2710,422375
vector,12,800,build, 956,70,16893
vector,12,800,pop, 39,4,891
vector,12,800,insert, 2,1,225
vector,12,800,sort, 25375,2742,398025
vector,12,800,build, 956,70,17424
vector,12,800,pop, 39,4,819
vector,12,800,insert, 1,0,108
vector,12,800,sort, 25205,2738,401022
vector,12,800,build, 956,64,17055
vector,12,800,pop, 39,4,981
vector,12,800,insert, 1,0,117
vector,12,800,sort, 25120,2724,400068
vector,12,800,build, 956,73,16992
vector,12,800,pop, 26,3,486
vector,12,800,insert, 1,0,108
vector,12,800,sort, 25109,2724,413361
vector,12,800,build, 956,66,16659
vector,12,800,pop, 39,4,855
vector,12,800,insert, 1,0,99
vector,12,800,sort, 25181,2736,398070
vector,12,800,build, 943,68,16875
vector,12,800,pop, 26,3,504
vector,12,800,insert, 1,0,117
vector,12,800,sort, 25341,2747,400032
vector,12,800,build, 943,67,17028
vector,12,800,pop, 39,4,828
vector,12,800,insert, 1,0,90
vector,12,800,sort, 25120,2725,395658
vector,12,800,build, 956,71,17073
vector,12,800,pop, 39,4,846
vector,12,800,insert, 1,0,63
vector,12,800,sort, 25267,2739,402273
vector,12,800,build, 956,68,18027
vector,12,800,pop, 39,4,837
vector,12,800,insert, 1,0,81
vector,12,800,sort, 24817,2698,392760
vector,12,800,build, 956,70,17046
vector,12,800,pop, 39,4,756
vector,12,800,insert, 2,1,171
vector,12,800,sort, 25121,2721,399627
vector,12,800,build, 956,69,17640
vector,12,800,pop, 26,3,648
vector,12,800,insert, 1,0,135
vector,12,800,sort, 25172,2729,402435
vector,12,800,build, 956,71,17199
vector,12,800,pop, 26,3,621
vector,12,800,insert, 1,0,108
vector,12,800,sort, 24975,2708,394992
vector,12,800,build, 956,70,17694
vector,12,800,pop, 39,4,882
vector,12,800,insert, 1,0,99
vector,12,800,sort, 25070,2725,396882
vector,12,800,build, 943,73,17802
vector,12,800,pop, 39,4,828
vector,12,800,insert, 1,0,108
vector,12,800,sort, 25002,2714,395136
vector,12,800,build, 956,69,17280
vector,12,800,pop, 39,3,675
vector,12,800,insert, 1,0,108
vector,12,800,sort, 25192,2715,398331
vector,12,800,build, 956,72,17262
vector,12,800,pop, 39,4,891
vector,12,800,insert, 1,0,108
vector,12,800,sort, 25424,2744,401508
vector,12,800,build, 943,70,17064
vector,12,800,pop, 39,4,846
vector,12,800,insert, 1,0,108
vector,12,800,sort, 25089,2710,395721
vector,12,800,build, 950,72,18054
vector,12,800,pop, 39,4,765
vector,12,800,insert, 1,0,63
vector,12,800,sort, 25302,2733,397926
vector,12,800,build, 950,68,18144
vector,12,800,pop, 39,4,810
vector,12,800,insert, 1,0,108
vector,12,800,sort, 25035,2704,393201
vector,12,800,build, 956,72,17406
vector,12,800,pop, 39,4,828
vector,12,800,insert, 1,0,108
vector,12,800,sort, 25003,2712,397710
vector,12,900,build, 1064,75,18468
vector,12,900,pop, 39,4,729
vector,12,900,insert, 1,0,99
vector,12,900,sort, 28915,3114,461853
vector,12,900,build, 1051,76,19071
vector,12,900,pop, 39,3,783
vector,12,900,insert, 1,0,108
vector,12,900,sort, 28742,3094,450441
vector,12,900,build, 1064,75,18810
vector,12,900,pop, 39,4,873
vector,12,900,insert, 1,0,108
vector,12,900,sort, 28798,3093,452682
vector,12,900,build, 1075,75,19503
vector,12,900,pop, 39,4,873
vector,12,900,insert, 1,0,99
vector,12,900,sort, 28693,3084,451323
vector,12,900,build, 1077,77,19305
vector,12,900,pop, 39,4,837
vector,12,900,insert, 1,0,108
vector,12,900,sort, 28749,3099,463275
vector,12,900,build, 1062,76,18837
vector,12,900,pop, 39,4,783
vector,12,900,insert, 1,0,108
vector,12,900,sort, 28646,3092,453267
vector,12,900,build, 1064,75,18108
vector,12,900,pop, 39,4,846
vector,12,900,insert, 2,1,171
vector,12,900,sort, 28749,3097,452808
vector,12,900,build, 1077,77,20547
vector,12,900,pop, 39,4,801
vector,12,900,insert, 1,0,108
vector,12,900,sort, 28842,3092,458064
vector,12,900,build, 1075,71,19935
vector,12,900,pop, 39,4,765
vector,12,900,insert, 1,0,117
vector,12,900,sort, 28663,3105,451755
vector,12,900,build, 1064,71,18945
vector,12,900,pop, 39,4,837
vector,12,900,insert, 3,2,261
vector,12,900,sort, 28836,3104,463032
vector,12,900,build, 1075,80,19341
vector,12,900,pop, 39,4,873
vector,12,900,insert, 1,0,108
vector,12,900,sort, 28714,3093,451845
vector,12,900,build, 1064,74,18666
vector,12,900,pop, 39,4,891
vector,12,900,insert, 1,0,81
vector,12,900,sort, 28850,3110,455868
vector,12,900,build, 1077,74,19296
vector,12,900,pop, 39,4,693
vector,12,900,insert, 2,1,180
vector,12,900,sort, 29202,3132,453222
vector,12,900,build, 1051,77,19071
vector,12,900,pop, 39,4,801
vector,12,900,insert, 1,0,117
vector,12,900,sort, 28812,3097,453204
vector,12,900,build, 1077,79,19296
vector,12,900,pop, 39,4,801
vector,12,900,insert, 2,1,144
vector,12,900,sort, 28908,3113,450090
vector,12,900,build, 1075,75,20088
vector,12,900,pop, 39,4,882
vector,12,900,insert, 1,0,108
vector,12,900,sort, 28471,3067,447984
vector,12,900,build, 1077,75,18990
vector,12,900,pop, 26,3,576
vector,12,900,insert, 3,2,324
vector,12,900,sort, 28907,3102,452763
vector,12,900,build, 1062,71,18729
vector,12,900,pop, 39,4,891
vector,12,900,insert, 1,0,99
vector,12,900,sort, 28679,3083,476501
vector,12,900,build, 1077,74,19314
vector,12,900,pop, 39,4,756
vector,12,900,insert, 1,0,108
vector,12,900,sort, 28480,3079,452826
vector,12,900,build, 1077,77,19377
vector,12,900,pop, 39,4,792
vector,12,900,insert, 1,0,99
vector,12,900,sort, 28782,3104,448326
vector,12,900,build, 1064,73,19098
vector,12,900,pop, 39,4,783
vector,12,900,insert, 1,0,117
vector,12,900,sort, 28535,3082,449325
vector,12,900,build, 1075,78,19440
vector,12,900,pop, 39,4,783
vector,12,900,insert, 2,1,144
vector,12,900,sort, 28881,3107,452079
vector,12,900,build, 1077,79,19044
vector,12,900,pop, 39,4,837
vector,12,900,insert, 1,0,63
vector,12,900,sort, 28937,3113,459234
vector,12,900,build, 1064,76,19044
vector,12,900,pop, 39,4,900
vector,12,900,insert, 2,1,180
vector,12,900,sort, 28754,3099,451935
vector,12,900,build, 1075,75,19737
vector,12,900,pop, 39,4,774
vector,12,900,insert, 1,0,108
vector,12,900,sort, 28888,3109,451665
vector,12,900,build, 1064,77,19332
vector,12,900,pop, 39,4,900
vector,12,900,insert, 1,0,108
vector,12,900,sort, 28596,3087,453555
vector,12,900,build, 1077,75,18657
vector,12,900,pop, 39,4,819
vector,12,900,insert, 1,0,72
vector,12,900,sort, 28801,3088,450315
vector,12,900,build, 1077,78,19953
vector,12,900,pop, 39,4,774
vector,12,900,insert, 1,0,63
vector,12,900,sort, 28629,3094,449847
vector,12,900,build, 1077,80,20115
vector,12,900,pop, 39,4,828
vector,12,900,insert, 1,0,117
vector,12,900,sort, 28729,3102,451836
vector,12,900,build, 1077,75,18387
vector,12,900,pop, 39,4,855
vector,12,900,insert, 1,0,108
vector,12,900,sort, 28598,3094,451683
vector,12,900,build, 1064,75,19044
vector,12,900,pop, 26,3,630
vector,12,900,insert, 1,0,81
vector,12,900,sort, 28807,3100,460071
vector,12,900,build, 1075,81,20070
vector,12,900,pop, 39,4,855
vector,12,900,insert, 1,0,63
vector,12,900,sort, 28865,3110,462978
vector,12,900,build, 1075,78,19701
vector,12,900,pop, 39,3,693
vector,12,900,insert, 1,0,99
vector,12,900,sort, 28719,3093,454329
vector,12,900,build, 1075,79,19593
vector,12,900,pop, 39,4,918
vector,12,900,insert, 1,0,108
vector,12,900,sort, 28885,3109,455616
vector,12,900,build, 1064,76,18999
vector,12,900,pop, 39,3,738
vector,12,900,insert, 1,0,81
vector,12,900,sort, 28738,3105,460494
vector,12,900,build, 1077,79,19080
vector,12,900,pop, 39,4,639
vector,12,900,insert, 1,0,108
